,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:03:02.344332,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:03:12.410950,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:03:20.516771,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:03:27.941937,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:03:37.759325,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:03:40.825717,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:03:50.686276,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:03:58.230676,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:02.804169,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:07.805575,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:18.396085,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:23.626830,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:32.455402,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:36.858708,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:45.457740,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:51.088852,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:04:59.596608,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:05:03.987436,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:05:10.414818,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:05:18.562650,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:05:22.430693,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:05:32.540658,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:05:41.658160,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:05:45.645945,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:01.744217,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:05.711733,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:12.534640,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:18.272368,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:26.334012,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:30.183564,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:38.755309,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:43.613130,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:06:54.340154,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:01.856172,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:05.006879,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:11.444173,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:19.128328,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:27.345327,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:32.895959,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:38.128102,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:44.358399,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:07:53.432254,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:02.399259,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:09.193245,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:15.365251,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:20.439436,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:28.520977,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:35.724675,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:41.606440,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:49.911392,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:08:57.437364,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:09:03.971248,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:09:10.320670,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:09:16.884723,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:09:22.452468,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:09:29.531001,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:09:38.415086,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:09:46.205433,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:09:54.009437,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:10:01.265926,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:10:08.289817,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:10:16.764576,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:10:22.955843,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:10:28.313433,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:10:39.275431,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:10:45.496048,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:10:55.947532,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:11:01.287575,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:11:10.428826,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:11:17.735551,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:11:24.709295,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:11:34.046430,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:11:47.302755,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:11:55.089034,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:01.650994,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:07.724112,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:13.015651,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:19.498095,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:26.730003,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:35.891779,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:43.207648,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:48.554347,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:12:55.801665,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:13:02.019627,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:13:12.572595,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:13:18.108676,678.635
,ask,bid,time,med
NFLX,678.69,678.58,2021-11-22 11:13:24.365313,678.635
,ask,bid,time,med
