,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:03:04.620581,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:03:12.750952,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:03:20.463769,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:03:29.153842,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:03:33.730302,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:03:44.484563,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:03:50.259279,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:03:57.536687,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:01.213995,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:10.060621,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:18.804275,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:24.571830,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:32.107402,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:36.668704,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:45.027739,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:50.778851,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:04:57.749542,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:05:03.717311,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:05:09.769633,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:05:17.754651,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:05:26.647779,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:05:29.930215,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:05:41.267163,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:05:45.219940,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:02.315219,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:05.409731,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:12.432642,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:17.981366,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:25.894012,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:29.697550,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:40.609463,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:44.278336,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:53.182302,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:06:57.523300,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:07.439815,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:11.090171,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:18.918328,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:26.677612,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:32.331,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:38.458101,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:45.626390,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:53.023254,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:07:58.734474,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:08:05.198526,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:08:15.476246,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:08:20.128432,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:08:27.958446,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:08:35.504675,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:08:40.998116,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:08:49.970392,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:08:57.206325,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:04.078245,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:09.991670,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:17.525722,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:23.041469,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:30.089003,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:37.564678,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:46.046433,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:50.575694,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:09:59.950870,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:10:07.930820,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:10:16.061572,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:10:22.551844,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:10:31.691163,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:10:36.078093,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:10:42.593098,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:10:51.324809,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:11:01.602572,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:11:10.182504,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:11:20.006344,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:11:24.191475,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:11:35.114330,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:11:51.201851,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:11:54.336256,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:03.018242,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:07.300112,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:15.978081,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:19.927099,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:28.624066,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:36.609781,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:43.036648,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:49.082264,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:12:56.252669,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:01.090626,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:11.906600,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:19.640227,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:22.400550,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:32.903906,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:41.083943,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:51.387762,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:53.845573,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:13:59.573759,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:14:05.686486,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:14:12.167241,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:14:17.850245,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:14:26.487017,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:14:31.579960,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:14:39.808703,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:14:48.888012,142.39999999999998
,ask,bid,time,med
WMT,142.42,142.38,2021-11-22 11:14:55.811130,142.39999999999998
,ask,bid,time,med
