,ask,bid,time,med
UK100.cash,7240.0,7239.2,2021-11-22 11:03:05.832232,7239.6
,ask,bid,time,med
UK100.cash,7241.0,7240.2,2021-11-22 11:03:14.540151,7240.6
,ask,bid,time,med
UK100.cash,7241.5,7240.7,2021-11-22 11:03:22.877238,7241.1
,ask,bid,time,med
UK100.cash,7241.5,7240.7,2021-11-22 11:03:30.678296,7241.1
,ask,bid,time,med
UK100.cash,7241.0,7240.2,2021-11-22 11:03:36.871720,7240.6
,ask,bid,time,med
UK100.cash,7241.25,7240.45,2021-11-22 11:03:43.268822,7240.85
,ask,bid,time,med
UK100.cash,7241.0,7240.2,2021-11-22 11:03:48.818991,7240.6
,ask,bid,time,med
UK100.cash,7241.0,7240.2,2021-11-22 11:03:58.288673,7240.6
,ask,bid,time,med
UK100.cash,7240.75,7239.95,2021-11-22 11:04:05.491351,7240.35
,ask,bid,time,med
UK100.cash,7240.0,7239.2,2021-11-22 11:04:12.600505,7239.6
,ask,bid,time,med
UK100.cash,7240.0,7239.2,2021-11-22 11:04:16.863694,7239.6
,ask,bid,time,med
UK100.cash,7240.5,7239.7,2021-11-22 11:04:26.241162,7240.1
,ask,bid,time,med
UK100.cash,7240.0,7239.2,2021-11-22 11:04:31.237581,7239.6
,ask,bid,time,med
UK100.cash,7239.75,7238.95,2021-11-22 11:04:38.727047,7239.35
,ask,bid,time,med
UK100.cash,7240.0,7239.2,2021-11-22 11:04:43.357545,7239.6
,ask,bid,time,med
UK100.cash,7240.25,7239.45,2021-11-22 11:04:52.724976,7239.85
,ask,bid,time,med
UK100.cash,7240.75,7239.95,2021-11-22 11:04:59.053605,7240.35
,ask,bid,time,med
UK100.cash,7240.0,7239.2,2021-11-22 11:05:04.661957,7239.6
,ask,bid,time,med
UK100.cash,7240.5,7239.7,2021-11-22 11:05:10.138818,7240.1
,ask,bid,time,med
UK100.cash,7240.5,7239.7,2021-11-22 11:05:18.025653,7240.1
,ask,bid,time,med
UK100.cash,7241.25,7240.45,2021-11-22 11:05:27.091780,7240.85
,ask,bid,time,med
UK100.cash,7241.25,7240.45,2021-11-22 11:05:34.380025,7240.85
,ask,bid,time,med
UK100.cash,7241.5,7240.7,2021-11-22 11:05:39.618778,7241.1
,ask,bid,time,med
UK100.cash,7241.0,7240.2,2021-11-22 11:05:50.799827,7240.6
,ask,bid,time,med
UK100.cash,7241.25,7240.45,2021-11-22 11:06:03.931573,7240.85
,ask,bid,time,med
UK100.cash,7241.5,7240.7,2021-11-22 11:06:09.535828,7241.1
,ask,bid,time,med
UK100.cash,7242.0,7241.2,2021-11-22 11:06:14.283783,7241.6
,ask,bid,time,med
UK100.cash,7242.25,7241.45,2021-11-22 11:06:17.103368,7241.85
,ask,bid,time,med
UK100.cash,7241.75,7240.95,2021-11-22 11:06:25.216010,7241.35
,ask,bid,time,med
UK100.cash,7242.25,7241.45,2021-11-22 11:06:33.105532,7241.85
,ask,bid,time,med
UK100.cash,7242.0,7241.2,2021-11-22 11:06:40.312860,7241.6
,ask,bid,time,med
UK100.cash,7243.0,7242.2,2021-11-22 11:06:47.522390,7242.6
,ask,bid,time,med
UK100.cash,7242.75,7241.95,2021-11-22 11:06:50.171477,7242.35
,ask,bid,time,med
UK100.cash,7243.0,7242.2,2021-11-22 11:06:58.232302,7242.6
,ask,bid,time,med
UK100.cash,7242.5,7241.7,2021-11-22 11:07:08.069819,7242.1
,ask,bid,time,med
UK100.cash,7243.25,7242.45,2021-11-22 11:07:15.220703,7242.85
,ask,bid,time,med
UK100.cash,7242.75,7241.95,2021-11-22 11:07:21.614523,7242.35
,ask,bid,time,med
UK100.cash,7242.75,7241.95,2021-11-22 11:07:25.999611,7242.35
,ask,bid,time,med
UK100.cash,7243.0,7242.2,2021-11-22 11:07:34.731570,7242.6
,ask,bid,time,med
UK100.cash,7243.25,7242.45,2021-11-22 11:07:42.195875,7242.85
,ask,bid,time,med
UK100.cash,7243.25,7242.45,2021-11-22 11:07:46.673454,7242.85
,ask,bid,time,med
UK100.cash,7244.0,7243.2,2021-11-22 11:07:55.327521,7243.6
,ask,bid,time,med
UK100.cash,7244.0,7243.2,2021-11-22 11:08:02.462259,7243.6
,ask,bid,time,med
UK100.cash,7244.75,7243.95,2021-11-22 11:08:04.282507,7244.35
,ask,bid,time,med
UK100.cash,7244.0,7243.2,2021-11-22 11:08:15.298241,7243.6
,ask,bid,time,med
UK100.cash,7244.25,7243.45,2021-11-22 11:08:19.502432,7243.85
,ask,bid,time,med
UK100.cash,7244.25,7243.45,2021-11-22 11:08:26.502903,7243.85
,ask,bid,time,med
UK100.cash,7244.25,7243.45,2021-11-22 11:08:34.168992,7243.85
,ask,bid,time,med
UK100.cash,7244.5,7243.7,2021-11-22 11:08:43.855274,7244.1
,ask,bid,time,med
UK100.cash,7244.5,7243.7,2021-11-22 11:08:49.317136,7244.1
,ask,bid,time,med
UK100.cash,7244.5,7243.7,2021-11-22 11:08:55.256203,7244.1
,ask,bid,time,med
UK100.cash,7244.5,7243.7,2021-11-22 11:09:00.212519,7244.1
,ask,bid,time,med
UK100.cash,7244.25,7243.45,2021-11-22 11:09:08.642268,7243.85
,ask,bid,time,med
UK100.cash,7244.0,7243.2,2021-11-22 11:09:17.317722,7243.6
,ask,bid,time,med
UK100.cash,7245.0,7244.2,2021-11-22 11:09:25.160089,7244.6
,ask,bid,time,med
UK100.cash,7244.0,7243.2,2021-11-22 11:09:28.971,7243.6
,ask,bid,time,med
UK100.cash,7244.0,7243.2,2021-11-22 11:09:35.932148,7243.6
,ask,bid,time,med
UK100.cash,7244.25,7243.45,2021-11-22 11:09:48.133215,7243.85
,ask,bid,time,med
UK100.cash,7243.5,7242.7,2021-11-22 11:09:55.506974,7243.1
,ask,bid,time,med
UK100.cash,7244.75,7243.95,2021-11-22 11:09:58.822044,7244.35
,ask,bid,time,med
UK100.cash,7245.25,7244.45,2021-11-22 11:10:07.072240,7244.85
,ask,bid,time,med
UK100.cash,7245.75,7244.95,2021-11-22 11:10:14.119773,7245.35
,ask,bid,time,med
UK100.cash,7246.25,7245.45,2021-11-22 11:10:20.771730,7245.85
,ask,bid,time,med
