,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:03:02.649331,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:03:12.237949,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:03:20.105773,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:03:28.530944,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:03:33.910305,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:03:40.532716,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:03:50.633279,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:03:58.084673,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:02.856165,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:08.281574,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:19.261275,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:22.967069,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:32.231403,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:37.220703,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:45.364739,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:51.381849,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:04:58.453111,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:05:04.948956,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:05:10.193820,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:05:18.288649,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:05:24.990624,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:05:32.743661,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:05:41.575159,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:05:45.449942,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:01.878217,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:05.661733,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:12.232089,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:18.209367,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:26.107011,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:30.079550,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:38.803858,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:43.139131,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:06:51.005707,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:01.977171,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:04.909880,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:11.360171,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:21.013522,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:26.856326,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:32.946961,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:38.686045,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:48.750812,329.89
,ask,bid,time,med
NVDA,329.94,329.84,2021-11-22 11:07:53.283259,329.89
