,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:03:00.686677,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:03:13.749102,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:03:19.044639,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:03:27.099043,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:03:36.095379,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:03:40.766712,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:03:51.464319,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:03:53.770375,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:03.686352,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:10.655620,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:18.201082,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:21.845333,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:32.796405,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:36.317171,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:43.504545,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:49.043837,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:04:55.654351,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:05:01.497855,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:05:11.133819,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:05:20.422442,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:05:23.056692,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:05:33.542656,140.52
,ask,bid,time,med
BABA,140.68,140.36,2021-11-22 11:05:39.042778,140.52
,ask,bid,time,med
